asset_id,hostname,classe,tipo_ativo,so_produto,criticidade,ambiente,status,app_produto,classe_encoded,criticidade_encoded,ambiente_encoded,qtd_cves_total,qtd_cves_aplicaveis,cvss_score_medio,cvss_score_max,cvss_score_std,qtd_critical,qtd_high,qtd_medium,qtd_low,pct_critical_high,qtd_cwes_distintos,pct_aplicaveis,PC1,PC2,PC3,cluster
ASSET-0449,NB-MAC-003,Notebook,Estação de Trabalho,Windows 10 Version 21H2,ALTA,Produção,Em manutenção,,0,3,3,632.0,450.0,7.23,9.9,1.04,5.0,323.0,119.0,3.0,72.9,54.0,71.2,1.643298816127059,-0.0751595073734956,0.1643358583736969,0
ASSET-0450,NB-MAC-004,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,,0,3,3,662.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,99.5,2.686524978019589,-0.780235434396459,0.3862241261177294,0
ASSET-0451,NB-MAC-005,Notebook,Estação de Trabalho,Windows 10 Version 22H2,BAIXA,Produção,Ativo,,0,1,3,632.0,386.0,7.19,9.9,1.07,5.0,270.0,108.0,3.0,71.2,51.0,61.1,1.4248694512733446,0.2003552217491995,-0.8212598738649269,0
ASSET-0452,NB-MAC-006,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,Illustrator,0,2,3,636.0,432.0,7.14,7.8,1.06,0.0,20.0,8.0,0.0,71.4,10.0,67.9,-0.0892535858345413,0.5061805471528934,-1.0373094084593617,1
ASSET-0453,NB-MAC-007,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Desenvolvimento,Descomissionado,Oracle Java SE,0,2,1,646.0,461.0,7.22,9.9,1.05,5.0,329.0,124.0,3.0,72.5,54.0,71.4,1.6606022718286375,-0.0914653595169149,-1.7629735023656314,0
ASSET-0454,NB-MAC-008,Notebook,Estação de Trabalho,Windows 10 Version 21H2,ALTA,Produção,Ativo,Oracle Java SE,0,3,3,646.0,640.0,7.21,9.9,1.17,7.0,434.0,194.0,5.0,68.9,62.0,99.1,2.564052093379689,-0.7049403964373665,0.3419210744088315,0
ASSET-0455,NB-MAC-009,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,676.0,668.0,7.2,9.9,1.16,7.0,455.0,200.0,6.0,69.2,68.0,98.8,2.7282023009291425,-0.7708225117442059,-0.0788286879663557,0
ASSET-0456,NB-MAC-010,Notebook,Estação de Trabalho,Windows 10 Version 21H2,ALTA,Homologação,Ativo,InDesign Desktop,0,3,2,684.0,631.0,7.22,9.9,1.16,7.0,429.0,190.0,5.0,69.1,62.0,92.3,2.4705207002265603,-0.6454463823743418,-0.3798906777719646,0
ASSET-0457,NB-MAC-011,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Homologação,Ativo,Illustrator,0,2,2,660.0,655.0,7.21,9.9,1.16,7.0,445.0,198.0,5.0,69.0,65.0,99.2,2.644157295293435,-0.7456355371325,-0.8330259106650673,0
ASSET-0458,NB-MAC-012,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Ativo,,0,1,3,608.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,-3.232592191954189,-2.7720233999287065,-0.8110233863643586,2
ASSET-0459,NB-MAC-013,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,622.0,340.0,4.8,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.7,-2.3780807565020585,-1.363469777703996,-0.5930173534493194,2
ASSET-0460,NB-MAC-014,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,curl,0,3,3,678.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,97.2,2.668157593203644,-0.7598893567787194,0.3899491849218468,0
ASSET-0461,NB-MAC-015,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Ativo,curl,0,3,3,624.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3,-3.4613298884375863,-2.630156975468984,0.1556407615306499,2
ASSET-0462,NB-MAC-016,Notebook,Estação de Trabalho,Windows 11 Version 24H2,BAIXA,Produção,Ativo,Illustrator,0,1,3,727.0,705.0,7.2,9.9,1.14,9.0,482.0,209.0,5.0,69.6,73.0,97.0,3.066225068691784,-0.9368556082143455,-0.3846738085959621,0
ASSET-0463,NB-MAC-017,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Homologação,Ativo,Oracle Java SE,0,2,2,646.0,638.0,7.21,9.9,1.17,7.0,431.0,195.0,5.0,68.7,62.0,98.8,2.5649195813202725,-0.6883633065706114,-0.8606182478127499,0
ASSET-0464,NB-MAC-018,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Homologação,Ativo,InDesign Desktop,0,2,2,684.0,438.0,7.19,9.9,1.06,5.0,308.0,122.0,3.0,71.5,53.0,64.0,1.539360043011376,0.0314981841683863,-1.042717372802607,0
ASSET-0465,NB-MAC-019,Notebook,Estação de Trabalho,macOS,BAIXA,Desenvolvimento,Em manutenção,Adobe Experience Manager,0,1,1,977.0,773.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,79.1,-0.3525969506308335,-1.1852388759854868,-2.58574188541669,1
ASSET-0466,NB-MAC-020,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Desenvolvimento,Ativo,Oracle Java SE,0,3,1,676.0,670.0,7.2,9.9,1.16,7.0,456.0,201.0,6.0,69.1,68.0,99.1,2.6640047977881034,-0.819061308703163,-1.0679264695915152,0
ASSET-0467,NB-MAC-021,Notebook,Estação de Trabalho,Windows 11 Version 23H2,CRÍTICA,Homologação,Ativo,InDesign Desktop,0,4,2,714.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,92.3,2.578588542359328,-0.74769164426864,0.1384249967767088,0
ASSET-0468,NB-MAC-022,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Produção,Ativo,curl,0,2,3,678.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,97.2,2.699682380325339,-0.7391115420386986,-0.0806916173126609,0
ASSET-0469,NB-MAC-023,Notebook,Estação de Trabalho,Windows 11 Version 24H2,ALTA,Produção,Ativo,Adobe Experience Manager,0,3,3,1068.0,612.0,6.12,10.0,1.11,6.0,182.0,420.0,4.0,30.7,49.0,57.3,0.9560902679808432,-0.4780784142404499,0.1712732764940778,0
ASSET-0470,NB-MAC-024,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,622.0,619.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,99.5,0.2344534690291891,0.2182712224789495,-1.2004197755894592,1
ASSET-0471,NB-MAC-025,Notebook,Estação de Trabalho,Windows 11 Version 23H2,BAIXA,Produção,Ativo,Oracle Java SE,0,1,3,676.0,670.0,7.2,9.9,1.16,7.0,456.0,201.0,6.0,69.1,68.0,99.1,2.7648818685218384,-0.7567647508303434,-0.54900610361413,0
ASSET-0472,NB-MAC-026,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Produção,Ativo,Illustrator,0,2,3,660.0,392.0,7.19,9.9,1.07,5.0,274.0,110.0,3.0,71.2,52.0,59.4,1.4051529848864162,0.1790103199441918,-0.3395648855052117,0
ASSET-0473,NB-MAC-027,Notebook,Estação de Trabalho,macOS,BAIXA,Desenvolvimento,Ativo,curl,0,1,1,624.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3,-3.4361078106845406,-2.6093422743817207,-2.2458428133847663,2
ASSET-0474,NB-MAC-028,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Desenvolvimento,Ativo,Illustrator,0,3,1,690.0,687.0,7.21,9.9,1.15,7.0,470.0,204.0,6.0,69.4,71.0,99.6,2.745287623830473,-0.8756311674373254,-1.040851367338561,0
ASSET-0475,NB-MAC-029,Notebook,Estação de Trabalho,macOS,BAIXA,Desenvolvimento,Ativo,,0,1,1,608.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,-3.270419688444533,-2.7927643283214847,-2.271225356810759,2
ASSET-0476,NB-MAC-030,Notebook,Estação de Trabalho,macOS,ALTA,Desenvolvimento,Ativo,Oracle Java SE,0,3,1,622.0,340.0,4.8,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.7,-2.447433040114098,-1.4049885208367947,-1.5825785216612125,2
ASSET-0477,NB-WIN11-EXT-001,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Homologação,Ativo,Illustrator,0,2,2,727.0,271.0,7.11,9.9,1.02,2.0,198.0,68.0,3.0,73.8,45.0,37.3,0.5836688476329204,0.7190636771009097,-1.289549407802162,1
ASSET-0478,NB-WIN11-EXT-002,Notebook,Estação de Trabalho,Windows 11 Version 24H2,CRÍTICA,Produção,Em manutenção,,0,4,3,699.0,243.0,7.1,9.9,1.02,2.0,178.0,60.0,3.0,74.1,43.0,34.8,0.4333678030093145,0.7718433653724518,0.3591891821682783,1
ASSET-0479,NB-WIN11-EXT-003,Notebook,Estação de Trabalho,Windows 11 Version 24H2,CRÍTICA,Produção,Ativo,Adobe Experience Manager,0,4,3,1068.0,1068.0,6.6,10.0,1.28,13.0,482.0,567.0,6.0,46.3,77.0,100.0,3.558955392231941,-1.8133036744007724,1.2681196725003985,0
ASSET-0480,NB-WIN11-EXT-004,Notebook,Estação de Trabalho,Windows 10 Version 21H2,ALTA,Homologação,Em manutenção,curl,0,3,2,648.0,631.0,7.22,9.9,1.16,7.0,429.0,190.0,5.0,69.1,62.0,97.4,2.511248379601048,-0.690561597961504,-0.3881505907723989,0
ASSET-0481,NB-WIN11-EXT-005,Notebook,Estação de Trabalho,macOS,ALTA,Homologação,Ativo,Oracle Java SE,0,3,2,622.0,415.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,66.7,-0.2946611780629459,0.7170039281440755,-1.38859982751614,1
ASSET-0482,NB-WIN11-EXT-006,Notebook,Estação de Trabalho,Windows 11 Version 24H2,BAIXA,Produção,Ativo,Oracle Java SE,0,1,3,713.0,254.0,7.09,9.9,1.03,2.0,184.0,65.0,3.0,73.2,43.0,35.6,0.5510192918312812,0.8085442023882881,-1.0492511571398138,1
ASSET-0483,NB-WIN11-EXT-007,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Produção,Ativo,InDesign Desktop,0,2,3,714.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,92.3,2.6605518648478905,-0.6957655505922095,-0.0727556224691063,0
ASSET-0484,NB-WIN11-EXT-008,Notebook,Estação de Trabalho,Windows 10 Version 21H2,ALTA,Produção,Ativo,,0,3,3,632.0,631.0,7.22,9.9,1.16,7.0,429.0,190.0,5.0,69.1,62.0,99.8,2.549328094610684,-0.7014218234531912,0.338063376568244,0
ASSET-0485,NB-WIN11-EXT-009,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Homologação,Ativo,Adobe Experience Manager,0,2,2,1031.0,1028.0,6.59,10.0,1.29,11.0,454.0,556.0,7.0,45.2,73.0,99.7,3.272823145131853,-1.592967300334975,-0.5567132711525988,0
ASSET-0486,NB-WIN11-EXT-010,Notebook,Estação de Trabalho,macOS,CRÍTICA,Produção,Ativo,InDesign Desktop,0,4,3,660.0,660.0,7.18,7.8,1.03,0.0,38.0,14.0,0.0,73.1,8.0,100.0,0.3585860041633923,-0.100105693527797,-0.1602645156148343,1
ASSET-0487,NB-WIN11-EXT-011,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,Illustrator,0,2,3,636.0,636.0,7.14,7.8,1.06,0.0,20.0,8.0,0.0,71.4,10.0,100.0,0.3838324522510907,-0.0175081529562866,-1.107455825972294,1
ASSET-0488,NB-WIN11-EXT-012,Notebook,Estação de Trabalho,macOS,MÉDIA,Homologação,Ativo,Oracle Java SE,0,2,2,622.0,350.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,56.3,-0.4152486200564292,0.9061653916281396,-1.836611390658133,1
ASSET-0489,NB-WIN11-EXT-013,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Ativo,,0,2,3,632.0,450.0,7.23,9.9,1.04,5.0,323.0,119.0,3.0,72.9,54.0,71.2,1.674823603248754,-0.0543816926334749,-0.3063049438608108,0
ASSET-0490,NB-WIN11-EXT-014,Notebook,Estação de Trabalho,macOS,CRÍTICA,Produção,Ativo,Oracle Java SE,0,4,3,622.0,619.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,99.5,0.1714038947857989,0.176715592998908,-0.2591381711204436,1
ASSET-0491,NB-WIN11-EXT-015,Notebook,Estação de Trabalho,Windows 10 Version 22H2,ALTA,Homologação,Ativo,Illustrator,0,3,2,660.0,655.0,7.21,9.9,1.16,7.0,445.0,198.0,5.0,69.0,65.0,99.2,2.61263250817174,-0.7664133518725207,-0.3623851084305595,0
ASSET-0492,NB-WIN11-EXT-016,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Homologação,Ativo,Adobe Experience Manager,0,3,2,1031.0,1028.0,6.59,10.0,1.29,11.0,454.0,556.0,7.0,45.2,73.0,99.7,3.2412983580101584,-1.6137451150749955,-0.086072468918091,0
ASSET-0493,NB-WIN11-EXT-017,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Produção,Ativo,Adobe Experience Manager,0,2,3,1031.0,1028.0,6.59,10.0,1.29,11.0,454.0,556.0,7.0,45.2,73.0,99.7,3.291736893377026,-1.582596836138586,0.1733877140706014,0
ASSET-0494,NB-WIN11-EXT-018,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Produção,Ativo,,0,2,3,632.0,386.0,7.19,9.9,1.07,5.0,270.0,108.0,3.0,71.2,51.0,61.1,1.3933446641516494,0.1795774070091788,-0.3506190716304191,0
ASSET-0495,NB-WIN11-EXT-019,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Ativo,Adobe Experience Manager,0,3,3,977.0,773.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,79.1,-0.3778190283838791,-1.2060535770727503,-0.1842583105012737,1
ASSET-0496,NB-WIN11-EXT-020,Notebook,Estação de Trabalho,Windows 10 Version 21H2,ALTA,Produção,Ativo,Illustrator,0,3,3,660.0,478.0,7.23,9.9,1.04,5.0,343.0,127.0,3.0,72.8,57.0,72.4,1.7521807169822532,-0.1524951649500027,0.1941345771760311,0
ASSET-0497,NB-WIN11-EXT-021,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,Illustrator,0,3,3,690.0,69.0,7.33,9.8,0.89,1.0,54.0,14.0,0.0,79.7,23.0,10.0,-0.4581145247164274,1.4345630391647757,-0.3210189742099631,1
ASSET-0498,NB-WIN11-EXT-022,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Desenvolvimento,Ativo,Oracle Java SE,0,2,1,646.0,632.0,7.21,9.9,1.17,7.0,429.0,191.0,5.0,69.0,62.0,97.8,2.531441136154709,-0.6786084988541351,-1.5910042366517938,0
ASSET-0499,NB-WIN11-EXT-023,Notebook,Estação de Trabalho,macOS,CRÍTICA,Produção,Em manutenção,,0,4,3,608.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-2.842101786005851,-3.3713147253129963,0.528323216649634,2
ASSET-0500,NB-WIN11-EXT-024,Notebook,Estação de Trabalho,Windows 11 Version 23H2,BAIXA,Produção,Ativo,,0,1,3,662.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,99.5,2.7495745522629798,-0.7386798049164175,-0.5550574783512862,0
ASSET-0511,SRVAPP-WIN25-NEW-001,Servidor,Servidor de Aplicação,Windows Server 2025,MÉDIA,Homologação,Ativo,,1,2,2,776.0,257.0,7.07,9.9,1.05,3.0,177.0,74.0,3.0,70.0,40.0,33.1,0.2909493798342787,1.4086560580887673,-0.091222046005036,1
ASSET-0512,SRVAPP-WIN25-NEW-002,Servidor,Servidor de Aplicação,Windows Server 2025,MÉDIA,Homologação,Ativo,,1,2,2,776.0,257.0,7.07,9.9,1.05,3.0,177.0,74.0,3.0,70.0,40.0,33.1,0.2909493798342787,1.4086560580887673,-0.091222046005036,1
ASSET-0513,SRVAPP-WIN25-NEW-003,Servidor,Servidor de Aplicação,Windows Server 2025,MÉDIA,Homologação,Ativo,,1,2,2,776.0,257.0,7.07,9.9,1.05,3.0,177.0,74.0,3.0,70.0,40.0,33.1,0.2909493798342787,1.4086560580887673,-0.091222046005036,1
ASSET-0514,SRVAPP-WIN25-NEW-004,Servidor,Servidor de Aplicação,Windows Server 2025,MÉDIA,Homologação,Ativo,,1,2,2,776.0,257.0,7.07,9.9,1.05,3.0,177.0,74.0,3.0,70.0,40.0,33.1,0.2909493798342787,1.4086560580887673,-0.091222046005036,1
ASSET-0515,SRVAPP-WIN25-NEW-005,Servidor,Servidor de Aplicação,Windows Server 2025,MÉDIA,Homologação,Ativo,,1,2,2,776.0,257.0,7.07,9.9,1.05,3.0,177.0,74.0,3.0,70.0,40.0,33.1,0.2909493798342787,1.4086560580887673,-0.091222046005036,1
ASSET-0516,NB-WIN11-25H2-001,Notebook,Estação de Trabalho,Windows 11 Version 25H2,BAIXA,Desenvolvimento,Ativo,,0,1,1,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.229910739392812,-1.7306260159975086,-2.127725452516741,2
ASSET-0517,NB-WIN11-25H2-002,Notebook,Estação de Trabalho,Windows 11 Version 25H2,BAIXA,Desenvolvimento,Ativo,,0,1,1,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.229910739392812,-1.7306260159975086,-2.127725452516741,2
ASSET-0518,NB-WIN11-25H2-003,Notebook,Estação de Trabalho,Windows 11 Version 25H2,BAIXA,Desenvolvimento,Ativo,,0,1,1,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.229910739392812,-1.7306260159975086,-2.127725452516741,2
ASSET-0519,NB-WIN11-25H2-004,Notebook,Estação de Trabalho,Windows 11 Version 25H2,BAIXA,Desenvolvimento,Ativo,,0,1,1,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.229910739392812,-1.7306260159975086,-2.127725452516741,2
ASSET-0520,NB-WIN11-25H2-005,Notebook,Estação de Trabalho,Windows 11 Version 25H2,BAIXA,Desenvolvimento,Ativo,,0,1,1,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.229910739392812,-1.7306260159975086,-2.127725452516741,2
ASSET-0501,FW-PALOALTO-001,Servidor,Firewall / Appliance de Rede,PAN-OS Appliance,CRÍTICA,Produção,Ativo,,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.496521868385706,-1.1212681408874332,1.921470497971553,2
ASSET-0502,FW-PALOALTO-002,Servidor,Firewall / Appliance de Rede,PAN-OS Appliance,CRÍTICA,Produção,Ativo,,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.496521868385706,-1.1212681408874332,1.921470497971553,2
ASSET-0503,FW-PALOALTO-003,Servidor,Firewall / Appliance de Rede,PAN-OS Appliance,CRÍTICA,Produção,Ativo,,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.496521868385706,-1.1212681408874332,1.921470497971553,2
ASSET-0504,FW-PALOALTO-004,Servidor,Firewall / Appliance de Rede,PAN-OS Appliance,CRÍTICA,Produção,Ativo,,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.496521868385706,-1.1212681408874332,1.921470497971553,2
ASSET-0505,FW-PALOALTO-005,Servidor,Firewall / Appliance de Rede,PAN-OS Appliance,CRÍTICA,Produção,Ativo,,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.496521868385706,-1.1212681408874332,1.921470497971553,2
ASSET-0506,SW-CISCO-001,Servidor,Switch Gerenciável,Cisco IOS XE Appliance,ALTA,Produção,Ativo,,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.464997081264011,-1.1004903261474124,1.450829695737045,2
ASSET-0507,SW-CISCO-002,Servidor,Switch Gerenciável,Cisco IOS XE Appliance,ALTA,Produção,Ativo,,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.464997081264011,-1.1004903261474124,1.450829695737045,2
ASSET-0508,SW-CISCO-003,Servidor,Switch Gerenciável,Cisco IOS XE Appliance,ALTA,Produção,Ativo,,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.464997081264011,-1.1004903261474124,1.450829695737045,2
ASSET-0509,SW-CISCO-004,Servidor,Switch Gerenciável,Cisco IOS XE Appliance,ALTA,Produção,Ativo,,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.464997081264011,-1.1004903261474124,1.450829695737045,2
ASSET-0510,SW-CISCO-005,Servidor,Switch Gerenciável,Cisco IOS XE Appliance,ALTA,Produção,Ativo,,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.464997081264011,-1.1004903261474124,1.450829695737045,2
ASSET-0521,SRVLEG-WIN03-001,Servidor,Servidor Legado,Windows Server 2003,ALTA,Produção,Em manutenção,,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.464997081264011,-1.1004903261474124,1.450829695737045,2
ASSET-0522,SRVLEG-WIN03-002,Servidor,Servidor Legado,Windows Server 2003,ALTA,Produção,Em manutenção,,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.464997081264011,-1.1004903261474124,1.450829695737045,2
ASSET-0523,SRVLEG-WIN03-003,Servidor,Servidor Legado,Windows Server 2003,ALTA,Produção,Em manutenção,,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.464997081264011,-1.1004903261474124,1.450829695737045,2
ASSET-0524,SRVLEG-WIN03-004,Servidor,Servidor Legado,Windows Server 2003,ALTA,Produção,Em manutenção,,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.464997081264011,-1.1004903261474124,1.450829695737045,2
ASSET-0525,SRVLEG-WIN03-005,Servidor,Servidor Legado,Windows Server 2003,ALTA,Produção,Em manutenção,,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.464997081264011,-1.1004903261474124,1.450829695737045,2
